"t";"Ta";"Ps";"Ph";"yTi"
85.1666666666667;0.473937964285714;-0.00422389;0.0424639249639255;13.0366148920304
85.25;0.388962310344828;-0.00418747689655172;0.0424639249639255;12.9809113904505
85.3333333333333;0.306636321428571;-0.00422389;0.0424639249639255;12.9243357929466
85.4166666666667;0.245601285714286;-0.00422389;0.0424639249639255;12.8675237834195
85.5;0.207435172413793;-0.00422389;0.0424639249639255;12.8156082960331
85.5833333333333;0.212903607142857;-0.00418617642857143;0.0424639249639255;12.7569942348466
85.6666666666667;0.215628464285714;-0.00422389;0.0424639249639255;12.6940083019757
85.75;0.247236178571429;-0.00422389;0.0424639249639255;12.6372178095945
85.8333333333333;0.337698607142857;-0.00422389;0.0424639249639255;12.5753821073699
85.9166666666667;0.340028689655172;-0.00422389;0.0424639249639255;12.5134141715268
86;0.282113321428571;-0.00414846285714286;0.0424639249639255;12.4528283108738
86.0833333333333;0.306091357142857;-0.00418617642857143;0.0424639249639255;12.3892000138675
86.1666666666667;0.325709642857143;-0.00418617642857143;0.0424639249639255;12.3356421612879
86.25;0.302145;-0.00422389;0.0424639249639255;12.2736846305372
86.3333333333333;0.34859775;-0.00418617642857143;0.0424639249639255;12.2123943352601
86.4166666666667;0.321895;-0.00407303571428571;0.0424639249639255;12.1516210036081
86.5;0.239606678571429;-0.00411074928571429;0.0424639249639255;12.0947125194081
86.5833333333333;0.194807034482759;-0.00411465068965517;0.0424639249639255;12.0444489885506
86.6666666666667;0.155683357142857;-0.00399760857142857;0.0424639249639255;11.9905859283251
86.75;0.125165535714286;-0.00403532214285714;0.0424639249639255;11.9371180897081
86.8333333333333;0.135876724137931;-0.00411465068965517;0.0424639249639255;11.8865113520905
86.9166666666667;0.119171071428571;-0.00414846285714286;0.0424639249639255;11.8374502524322
87;0.155683357142857;-0.00422389;0.0424639249639255;11.7863732097964
87.0833333333333;0.137154571428571;-0.00414846285714286;0.0424639249639255;11.7353836971893
87.1666666666667;0.0985193206896552;-0.00422389;0.0424639249639255;11.6881792809811
87.25;0.0788443714285714;-0.00411074928571429;0.0424639249639255;11.6375419764351
87.3333333333333;0.0821141892857143;-0.00414846285714286;0.0424639249639255;11.586552017009
87.4166666666667;0.110620931034483;-0.00411465068965517;0.0424639249639255;11.5304270861236
87.5;0.095193092857143;-0.00403532214285714;0.0424639249639255;11.4750343456379
87.5833333333333;0.0363377417857143;-0.00407303571428571;0.0424639249639255;11.4182541107842
87.6666666666667;0.00433559413793103;-0.00400541137931034;0.0424639249639255;11.3691688586084
87.75;-0.0334167464285714;-0.00388446785714286;0.0424639249639255;11.3166884052448
87.8333333333333;-0.0503104014285714;-0.00362047285714286;0.0424639249639255;11.262975862852
87.9166666666667;-0.110800607142857;-0.00331876428571429;0.0424639249639255;11.2152455218937
88;-0.144043;-0.00316791;0.0424639249639255;11.1650984501768
88.0833333333333;-0.138255248275862;-0.00313149724137931;0.0424639249639255;11.1165707760615
88.1666666666667;-0.104806028571429;-0.00230050607142857;0.0424639249639255;11.0701903160804
88.25;-0.174560821428571;-0.000452558571428571;0.0424639249639255;11.0206104808694
88.3333333333333;-0.22402;0.000691842413793103;0.0424639249639255;10.9743735960779
88.4166666666667;-0.255213928571429;0.00218736642857143;0.0424639249639255;10.9237989668311
88.5;-0.257938642857143;0.00467644678571429;0.0424639249639255;10.8889529600147
88.5833333333333;-0.229056428571429;0.00769350571428571;0.0424639249639255;10.8461064233926
88.6666666666667;-0.279024538461538;0.0124279823076923;0.0424639249639255;10.8019300662616
88.75;-0.264008413793103;0.0200998689655172;0.0424639249639255;10.7660864427593
88.8333333333333;-0.278647178571429;0.0273421071428571;0.0424639249639255;10.7183872677191
88.9166666666667;-0.301535678571429;0.0322448392857143;0.0424639249639255;10.6824527955168
89;-0.275057931034483;0.0379057379310345;0.0424639249639255;10.6512940083675
89.0833333333333;-0.237230607142857;0.0463873107142857;0.0424639249639255;10.6174278742197
89.1666666666667;-0.190364357142857;0.0505735;0.0424639249639255;10.5884345184928
89.25;-0.167476464285714;0.0462364785714286;0.0424639249639255;10.5623102134264
89.3333333333333;-0.143516827586207;0.0458073068965517;0.0424639249639255;10.5300044379174
89.4166666666667;-0.0977215285714286;0.0541185464285714;0.0424639249639255;10.5037999363116
89.5;-0.0110735178571429;0.0724094714285714;0.0424639249639255;10.4792681984675
89.5833333333333;0.075574625;0.0711272392857143;0.0424639249639255;10.4583135061136
89.6666666666667;0.155138357142857;0.078179592857143;0.0424639249639255;10.4336534197401
89.75;0.205330586206897;0.0840407689655173;0.0424639249639255;10.4203952179305
89.8333333333333;0.276118821428571;0.09394375;0.0424639249639255;10.4082190561085
89.9166666666667;0.357862178571429;0.116986714285714;0.0424639249639255;10.4020043326606
90;0.416322793103448;0.102975293103448;0.0424639249639255;10.4174513261389
90.0833333333333;0.449415107142857;0.0854582535714286;0.0424639249639255;10.4271864773174
90.1666666666667;0.505000535714286;0.114799182142857;0.0424639249639255;10.4261835473425
90.25;0.604727464285714;0.101599535714286;0.0424639249639255;10.4416374669317
90.3333333333333;0.593114551724138;0.0694756620689655;0.0424639249639255;10.4292254000237
90.4166666666667;0.604727678571429;0.0697695678571428;0.0424639249639255;10.4027352677339
90.5;0.664672821428571;0.0747853857142857;0.0424639249639255;10.3738412922037
